Symbol,Volume,Status
FHK,0,Fail
AEME.PA,2579,Fail
FDNI.MI,1274,Fail
PADV.MI,77,Fail
EXS3.DE,2602,Fail
SDEF,0,Fail
XDJP.L,535,Fail
TR7G.L,1,Fail
HEU.PA,4484,Fail
CUPM,0,Fail
CLMD.MI,0,Fail
XBAC.SW,2376,Fail
VDEV.L,75,Fail
QUED.PA,153,Fail
MRNS.L,0,Fail
AGQI,14167,Fail
SXLF.L,17,Fail
EFEP.L,0,Fail
FXB,0,Error
XY4P.DE,5082,Fail
HSWO.L,2,Fail
FLTB,36335,Fail
XUCD.L,160,Fail
ESGL.L,0,Fail
BOND.AX,3656,Fail
REW,0,Error
PRIW.L,69,Fail
TFLT,0,Fail
GSLC,146418,Fail
HUC.TO,0,Error
FPRO,1547,Fail
XBCU.L,332,Fail
TAAG,0,Fail
RIGS,4020,Fail
ESGY.TO,416,Fail
AMOM,1909,Fail
IWX,0,Error
SMBS.L,55,Fail
HACK.AX,69534,Fail
UST.PA,45882,Fail
QQQI,139026,Fail
ICOV.SW,0,Fail
MRRL,0,Fail
CEUU.AS,8068,Fail
BBC,6374,Fail
JKF,0,Fail
PJIO,0,Fail
GLAD.L,1464,Fail
DHYG.L,20,Fail
CLTL,0,Fail
RYLD,327992,Pass
SMRG.L,0,Fail
XSTR.L,6,Fail
JGHY.DE,100,Fail
SASU.L,3038,Fail
DBX3.DE,12155,Fail
MEE.TO,0,Fail
XSIL.L,0,Fail
SAWI.AS,317,Fail
SBA.L,45,Fail
CRED.TO,400,Fail
EWD,0,Error
TAHY.L,305,Fail
IVE.AX,2149,Fail
IVV.AX,56856,Fail
STXCHN.JO,84304,Fail
XCX5.L,400,Fail
XFI.TO,0,Fail
ESJS.L,0,Fail
EMDE.MI,300,Fail
XRMU.L,336,Fail
MVEE.F,0,Fail
FTNG.L,0,Fail
DVYE,195643,Fail
SMHD,0,Fail
HMWD.L,1293,Fail
QCEU.PA,673,Fail
CMGG.L,0,Fail
UST.MI,14348,Fail
10AL.DE,111,Fail
CONY,1211042,Pass
CYSE.L,63,Fail
SUWS.L,161,Fail
BAB3.L,100,Fail
225050.KS,8,Fail
MSFD,42410,Fail
HOM,0,Fail
FDL,0,Error
AVNV,177,Fail
N4US.L,0,Fail
XMAW.L,6209,Fail
X03B.DE,21,Fail
TRES.L,60548,Fail
CSWG.L,1041,Fail
CONSUMIETF.BO,0,Fail
299080.KS,0,Fail
SYUS,0,Fail
BEL.BR,284,Fail
FSMG.L,23,Fail
XPE3.L,154,Fail
IAPR,11176,Fail
PSCT,0,Error
FHD.TO,0,Fail
SPYA.DE,5579,Fail
SC0G.DE,0,Fail
VAGF.F,0,Fail
PSL,0,Error
EXHD.DE,1367,Fail
JARH.F,0,Fail
VPLS,46268,Fail
HDGE,0,Error
LBRE.DE,0,Error
SECD.F,0,Fail
JRUP.L,49,Fail
3ZME.L,0,Fail
CZAR,101,Fail
JCHI,9085,Fail
JPSR.AS,516,Fail
SXRY.DE,723,Fail
AUS.NZ,81773,Fail
STXE,12752,Fail
138520.KS,2528,Fail
COPJ,2870,Fail
ETL2.DE,5181,Fail
VTWV,0,Error
FRTY,16483,Fail
PGM,0,Fail
SPYC,3907,Fail
HGU.TO,0,Error
FNDX,369640,Pass
COMM.TO,36,Fail
CNEU.L,0,Fail
DEZU,0,Fail
SC05.F,0,Fail
CEUD.PA,0,Fail
PQIN,0,Fail
TOUS,1132,Fail
AME6.DE,2186,Fail
RFAP,0,Fail
IDTK.L,580,Fail
HDIQ.L,286,Fail
LU1841731745.SG,0,Fail
STXG,12542,Fail
SPUU,69754,Fail
MAPP,0,Fail
CPD.TO,0,Error
HYLC.SW,6059,Fail
CGRO,4199,Fail
SPXB,0,Fail
CG9.PA,18,Fail
GERM,0,Fail
VPC,106678,Fail
AHYE.DE,2,Fail
CMAR.TO,4800,Fail
MLPX,400296,Pass
VSO.AX,4502,Fail
XLYS.L,15,Fail
EMVL.L,234,Fail
AILV,0,Fail
DIA,0,Error
UIMD.DE,1357,Fail
7300.HK,6901900,Pass
EEMU.PA,2118,Fail
6TVM.DE,7839,Fail
ZERO.L,0,Fail
EUS5.MI,339,Fail
SC03.DE,42,Fail
HYZD,8763,Fail
SXRM.DE,1576,Fail
BUYB.L,0,Fail
EUFL,0,Fail
36B5.DE,30001,Fail
MUNI.L,0,Fail
AIQ,406950,Pass
7261.HK,12700,Fail
LCCN.L,174,Fail
TRET.L,26,Fail
EDZ,0,Error
TY3S.DE,0,Fail
TRV.PA,1083,Fail
SPYN.DE,310,Fail
IE00BN4Q0370.SG,0,Fail
2STS.L,20,Fail
KBWB,0,Error
IS3H.DE,3589,Fail
XDW0.DE,48537,Fail
HMLA.L,0,Fail
EMIH,0,Fail
BNOV,3320,Fail
IFFF.L,2,Fail
RWL,0,Error
XEF.TO,73664,Fail
ELV.TO,0,Fail
WBIO.L,138,Fail
CSPROP.JO,27775,Fail
SRIJ.PA,10793,Fail
308620.KS,9361,Fail
JMPNL,0,Fail
289260.KS,18,Fail
CE9USD.SW,0,Fail
OQAL,0,Fail
EXH3.DE,2664,Fail
MOM50.NS,0,Error
RQJ.TO,0,Fail
069500.KS,719241,Pass
DBX7.DE,5663,Fail
TBLU,1035,Fail
IHI,0,Error
CNCR,2880,Fail
TIPE.MI,1698,Fail
MOO,0,Error
FCUS,8339,Fail
EMSF,624,Fail
CGV,5974,Fail
PRIR.L,0,Fail
227570.KS,31,Fail
XDGU.L,600,Fail
COMX.L,1,Fail
QMN,0,Fail
SCRE.L,0,Fail
FSMP.L,0,Fail
RSPM,0,Error
FSMB,177032,Fail
PTPXH.PA,1439,Fail
CARB.L,0,Fail
PJUN,20523,Fail
BIB,0,Error
ENAM.PA,4584,Fail
EMLC,0,Error
RNRG.L,30,Fail
AQGX,0,Fail
PFIG,0,Error
AGND,0,Fail
BTCC.TO,197257,Fail
MDYG,0,Error
INP,0,Fail
CT2B.AS,17776,Fail
COWB,0,Fail
VGOV.L,317,Fail
SFBE.L,0,Fail
CEFS,49913,Fail
PIGI.L,0,Fail
SGOO.L,0,Fail
UGDV.L,0,Fail
315480.KS,0,Fail
PBD,0,Error
RUFF,0,Fail
ZIN.TO,934,Fail
GRES,0,Fail
IGBSF,0,Fail
BKSB,0,Fail
NGAU.L,0,Fail
E6BR.F,0,Fail
DXJZ.L,0,Error
EFQ2.DE,0,Fail
3LST.PA,0,Fail
LGBT,0,Fail
PRIJ.L,63,Fail
NVDD,3749503,Pass
PYLD,1029418,Pass
FMHI,77569,Fail
0Y3O.L,0,Error
TTT,16604,Fail
GOLDSHARE.NS,0,Error
IUSK.DE,25532,Fail
WSCSRI.SW,0,Error
ESIS.DE,22505,Fail
USDU,63773,Fail
CRME.L,0,Fail
JHMM,124868,Fail
EPV,0,Error
SAOT.AS,7274,Fail
DMFC.SW,45,Fail
ZGEN,0,Fail
36BB.F,0,Fail
PDC.TO,10290,Fail
PSY,0,Fail
SCAP,3359,Fail
DRVG.L,87,Fail
CWFU.L,0,Fail
WTIF.DE,1088,Fail
TABC.F,0,Fail
UAG,0,Fail
DBX8.DE,281,Fail
SPTI,0,Error
MUS.L,0,Fail
VHYL.SW,2770,Fail
T7EU.DE,50,Fail
FGQD.SW,3800,Fail
VDPA.L,158,Fail
EMPW,0,Fail
IS04.DE,434366,Pass
JPMF,0,Fail
DECT,517,Fail
7348.HK,0,Fail
ESGG.L,82,Fail
RUNN,58864,Fail
FCUH.TO,0,Fail
H1D5.F,0,Fail
JPHY,0,Fail
ICVT,216017,Pass
BBTP.L,219,Fail
BX4.PA,2149205,Pass
INDY,0,Error
NRGZ,0,Fail
AGRH,1,Fail
OXF.TO,0,Fail
GSLC.MI,9,Fail
3SAL.L,1,Fail
RILYI,0,Fail
300950.KS,24078,Fail
URNJ,71612,Fail
LYMH.DE,262100,Pass
HBLK.TO,702,Fail
XJUN,6116,Fail
133690.KS,67563,Fail
EMB,0,Error
XDAP,661,Fail
ABN1.L,0,Fail
IE000FI414K7.SG,0,Fail
IGIH,0,Fail
ESEH.DE,145,Fail
FEZ,0,Error
ROBO.AX,1568,Fail
AT1D.L,0,Fail
IGSD.L,0,Fail
YDEC,682,Fail
329750.KS,11872,Fail
XDWT.L,250,Fail
ZRE.TO,0,Error
DGR.TO,4711,Fail
FGEU.F,0,Fail
TIPD,0,Fail
AT1S.L,722,Fail
VXF,0,Error
SLVO,47905,Fail
SETFNIFBK.NS,35503,Fail
INAA.SW,12,Fail
JUNZ,1301,Fail
FMAT,32244,Fail
USCI,0,Error
TCBT.AS,163,Fail
RGB.AX,1,Fail
TEGS,0,Fail
IMFD,0,Fail
EJAN,10509,Fail
BOM,0,Fail
IUCS.L,36568,Fail
FIVA,29023,Fail
PBW,0,Error
261060.KS,287,Fail
XDEX.L,92,Fail
LITP,15797,Fail
FDEV,10303,Fail
IFGL,0,Error
XSPR.L,0,Fail
3SMS.L,0,Fail
TDSD,0,Fail
NIFTYIETF.BO,0,Fail
XRES.L,0,Fail
H41K.F,0,Fail
DSP5.PA,17131,Fail
PAXJ.L,0,Fail
UB01.L,0,Fail
ITEK.L,7768,Fail
UMAX.TO,85367,Fail
UDIV,42642,Fail
BJUN,2971,Fail
IWVL.L,20,Fail
IU0A.SW,0,Fail
DOO,0,Fail
HAB.DE,0,Fail
IIND.L,6440,Fail
FAB,0,Error
DOCT.L,0,Fail
INIF.AX,3,Fail
UTISXN50.NS,16205,Fail
270800.KS,59,Fail
HXH.TO,224,Fail
EUMF,0,Fail
SDEU.L,0,Fail
XLSR,78870,Fail
NUMV,13358,Fail
UC96.L,593,Fail
CROC,0,Fail
SPAL.L,157,Fail
FMB,149408,Fail
MAGG.L,500,Fail
XUKX.L,125,Fail
SLV,0,Error
EIDO,0,Error
PRAM.L,1,Fail
DVLU,10432,Fail
INMU.L,0,Fail
DMCY,744,Fail
XDG7.MI,1,Fail
5TLT.L,86,Fail
SCA,0,Fail
OVL,1593,Fail
VMIN.AX,41,Fail
OCTJ,687,Fail
EUFM.SW,0,Fail
WAT.PA,10266,Fail
EMM,2258,Fail
DXGE,0,Fail
FNZ.NZ,21667,Fail
XLB.TO,0,Error
XJH,7338,Fail
2BRK.L,28,Fail
WTDI.DE,54,Fail
219900.KS,48677,Fail
XTTXF,0,Fail
5ESE.DE,16,Fail
HSUD.L,0,Fail
SWPA.L,1155,Fail
ADRU,0,Fail
MNRS.AX,2617,Fail
AWAY,7332,Fail
ESRI.DE,0,Error
AVEE,657,Fail
XSDR.L,6,Fail
MWSH.F,0,Fail
GASF.DE,263,Fail
EHYG.L,3,Fail
CVMC,5523,Fail
IBCJ.DE,33429,Fail
UIMR.DE,2565,Fail
JPXG.L,0,Fail
LYPG.DE,1275,Fail
SOIL.L,1397,Fail
BTOP,549,Fail
JJT,0,Fail
PGF,0,Error
TEC.TO,33750,Fail
VUCP.DE,1815,Fail
SOIL,152000,Fail
SEIX,191804,Fail
4UBK.F,0,Fail
FDMO,31950,Fail
FEDM,7650,Fail
PDIV.TO,2927,Fail
INCO,0,Error
APIE,48904,Fail
CRPA.L,1000,Fail
VDPG.L,73,Fail
STLG,0,Fail
MLPX.L,0,Fail
RSPU,0,Error
SFYF,2182,Fail
D5BC.DE,0,Error
LUXU.PA,4,Fail
EMRD.L,609,Fail
DFEN,136107,Fail
CSA,243,Fail
CLSC,0,Fail
MSFT.L,1,Fail
HMCX.L,2101,Fail
TVOL.L,0,Fail
SZM.L,0,Fail
LBRT.L,100,Fail
292500.KS,2,Fail
SAUS.L,1,Fail
FTQI,82784,Fail
HDRO,5441,Fail
OCEN,657,Fail
VRPS.L,0,Fail
GDEC,6464,Fail
CNCC.TO,0,Error
CHNT.L,0,Fail
368590.KS,52671,Fail
JPSR.L,669,Fail
ELFF.DE,6,Fail
GFOF.L,0,Fail
VFLQ,0,Fail
FEX,0,Error
EEMS,0,Error
FISR,1015303,Pass
HYLD,0,Fail
FHU.TO,0,Fail
UBXX.L,4161,Fail
DBE,0,Error
82822.HK,0,Error
BKUI,21627,Fail
JJA,0,Fail
ASET,1,Fail
SUOP.L,1475,Fail
FUEL.AX,29718,Fail
EXIA.F,0,Fail
SNIK.L,0,Fail
ICICIM150.NS,0,Fail
IVW,0,Error
XESJ.L,0,Fail
FLKR,5366,Fail
225800.KS,5,Fail
WLDH.PA,3626,Fail
FLQS,1074,Fail
SUPL,403,Fail
JR15.L,1092,Fail
RINC,3201,Fail
JKK,0,Fail
IXUS,508823,Pass
JDX1.L,0,Fail
HEDS.L,19,Fail
DAPP,489120,Pass
EL4W.DE,5164,Fail
QHY.TO,390,Fail
TRPL,0,Fail
T6ET.DE,0,Fail
3EMS.MI,150,Fail
ORG,0,Fail
1AAP.L,0,Fail
AILG,0,Fail
3091.HK,1160,Fail
QCLR,5,Fail
XISE,9205,Fail
XHD.TO,2528,Fail
LYY0.DE,432,Fail
CUKX.L,62,Fail
XMBR.L,4,Fail
NVD3.L,760,Fail
TSL1.L,3,Fail
9011.HK,220,Fail
TVAL,2229,Fail
RCD.TO,839,Fail
CNYE.MI,124099,Fail
HIGH.L,1000,Fail
FSF.TO,2,Fail
SPVU,10453,Fail
EL4Z.DE,2982,Fail
3LBP.L,329,Fail
GBE5.MI,37,Fail
IBC6.DE,639,Fail
VGDDF,0,Fail
FDTS,1,Fail
HYFI,16333,Fail
JUNIORBEES.BO,6946,Fail
GLIN,0,Error
DIG,0,Error
IUSG,0,Error
S500H.PA,3604,Fail
BBIN,42782,Fail
SDD,100,Fail
WCMQ.AX,2000,Fail
XDWY.L,218,Fail
QDVG.DE,13121,Fail
IWD,0,Error
S0LR.F,0,Fail
LCST.DE,0,Fail
USPY.L,3252,Fail
TWT3.L,0,Fail
CSINDU.SW,2023,Fail
SPYY.DE,6002,Fail
KNG,226906,Pass
XIEE.F,0,Fail
ELFC.DE,137287,Fail
DTN,0,Fail
CLDS,0,Fail
ALFA,0,Fail
204480.KS,88548,Fail
MRCCL,0,Fail
YSEP,211393,Pass
XDWM.L,1,Fail
091220.KS,1108,Fail
JHMS,0,Fail
EQ30.NS,0,Fail
OILT,4405,Fail
FTEU.L,0,Fail
QSY,0,Fail
SEPZ,0,Fail
SXRJ.DE,2211,Fail
E127.L,117,Fail
CHII,0,Fail
W1TG.DE,0,Fail
EMUG.L,99,Fail
XIC.TO,0,Error
DTUS,0,Fail
FLXU.L,1,Fail
BSJR,93319,Fail
LWCR.DE,0,Error
CU,0,Fail
BBEU,307519,Pass
OILK,40075,Fail
137610.KS,3315,Fail
238720.KS,1302,Fail
ONEQ,0,Error
TINM.L,4,Fail
TDSE,0,Fail
FLOT.TO,0,Fail
AVMC,9415,Fail
EX20.AX,3907,Fail
TPHD,16158,Fail
IBCY.DE,374,Fail
TUA,379308,Pass
EDOW,33127,Fail
ECBC.DE,0,Fail
FGDL,10215,Fail
UC94.L,0,Fail
302450.KS,202,Fail
FVC,2796,Fail
SXR1.DE,2726,Fail
FLEE,1587,Fail
VLED.DE,107,Fail
H4ZH.DE,0,Fail
9810.HK,250,Fail
BNKD,0,Fail
TUR.PA,274,Fail
USAI,5468,Fail
VRE.TO,5042,Fail
DSI,0,Error
FLAX,573,Fail
WENT.L,3,Fail
FTLB,0,Fail
XBAK.F,0,Fail
HSEU.MI,295,Fail
FIND.SW,0,Fail
SANE,0,Fail
SJNK,2884861,Pass
OILD,26019,Fail
SX7PEX.DE,0,Fail
RIUG.L,0,Fail
DSD.PA,250493,Pass
CRPH.SW,56,Fail
QDVB.DE,6181,Fail
HERG.L,3,Fail
XMAR,9294,Fail
DFVL,0,Fail
IPPP,3203,Fail
URNM,352475,Pass
PAVE,686368,Pass
HMAD.L,3,Fail
ETPMPM.AX,0,Fail
XPP,0,Error
ZPD6.F,0,Fail
WOMN.TO,100,Fail
STGF,0,Fail
LICNETFN50.BO,925,Fail
IUS2.DE,37796,Fail
CIND.L,0,Fail
CBUF.F,0,Fail
FXMM.ME,0,Fail
XSVN,510292,Pass
FJUL,1771413,Pass
XLVS.L,48,Fail
UIVM,1119,Fail
HEUS,0,Fail
USNZ,419,Fail
HIBS,173662,Fail
AMUB,0,Fail
7333.HK,0,Fail
AUCP.L,76,Fail
SPAB,0,Error
BINV,22586,Fail
SPGP.L,64,Fail
HEQT,19190,Fail
LERN.DE,0,Fail
LCRW.L,0,Fail
QDFE.AS,0,Fail
GNR,0,Error
CHEU.MI,0,Fail
IBCN.DE,1030,Fail
VIOO,0,Error
FVUG.L,0,Fail
D5BI.DE,23361,Fail
CUD.TO,0,Error
RUSB.TO,0,Fail
3LBC.L,3,Fail
EL48.DE,65,Fail
FXWO.ME,0,Fail
FLSD.TO,326,Fail
SPHB,0,Error
DDJP,0,Fail
KBWP,0,Error
BSAE,0,Fail
IFRF.TO,474,Fail
210780.KS,620,Fail
MMCA,470,Fail
DBX0.DE,1911,Fail
XCAD.L,9,Fail
UCHF,0,Fail
UEFY.DE,2795,Fail
GISG.L,368,Fail
COCB.L,0,Fail
315270.KS,3,Fail
JRUB.L,38,Fail
DXD,0,Error
AMZD,21847,Fail
YXI,0,Error
TPHU.L,0,Fail
VHVG.L,685,Fail
GAHU.PA,349,Fail
FLTR,0,Error
WDNR.DE,6,Fail
RFDI,1983,Fail
PAVG.L,1,Fail
D5BL.DE,317,Fail
FTVA,0,Fail
DBXP.DE,9932,Fail
ACTV,4557,Fail
WLDS.L,211,Fail
FXY,0,Error
SC0U.F,0,Fail
USCA,331,Fail
RAFE,1690,Fail
PDEC,16695,Fail
FTGT.F,0,Fail
SCNY.L,0,Fail
VONV,0,Error
X13G.DE,0,Fail
600X.AS,2202,Fail
E40.PA,1032,Fail
MUST,29047,Fail
VALU.DE,300,Fail
TCRZ,0,Fail
FTAL.L,20,Fail
HSUN,1189,Fail
SGQL.L,0,Fail
UKCO.L,237,Fail
BNDS.AX,2868,Fail
PIO,0,Error
WTEE.DE,378,Fail
STEA.L,0,Fail
XARO.AX,4342,Fail
TSLT,4541561,Pass
EDIV.L,0,Fail
TRYP.L,0,Fail
STXEF,0,Fail
GOAI.PA,6148,Fail
USPA.L,0,Fail
DRFU.TO,100,Fail
ZPDI.DE,1370,Fail
SSXU,290,Fail
THY,21274,Fail
AYEU.DE,15808,Fail
UKPH.DE,1200,Fail
CSP1.L,19,Fail
SYBV.DE,217,Fail
2806.HK,116500,Fail
DRMC.TO,1500,Fail
243890.KS,2409,Fail
UTWY,1630,Fail
SPLB,0,Error
FSEM.L,0,Fail
LGLV,7211,Fail
FGM,4,Fail
AIGL.L,5,Fail
IBIA,0,Fail
PUIG.L,0,Fail
SCHG,0,Error
117690.KS,2339,Fail
VOOG,0,Error
FLDR,82836,Fail
NZRO,0,Fail
FLGE,0,Fail
DEMS,0,Fail
83093.HK,0,Fail
MSTQ,1140,Fail
RING,119023,Fail
UTISXN50.BO,0,Fail
HYGN.MI,500,Fail
S100.L,2,Fail
EMCH,0,Fail
BIGT,0,Fail
GPAL,0,Fail
PWZ,0,Error
ENRU.L,0,Fail
MJMT.DE,4243,Fail
LI7U.F,0,Fail
IASH.L,5,Fail
EFAD,1972,Fail
WINC,2004,Fail
ICL3.L,0,Fail
IMCB,0,Error
GLUX.PA,2262,Fail
3BCE.L,0,Fail
UB82.L,0,Fail
DX2E.DE,385,Fail
NUEM,11208,Fail
DJAN,10854,Fail
XLY,0,Error
TELE.PA,214,Fail
IGLG.L,1,Fail
BSV,0,Error
TUG,2167,Fail
C101.DE,104,Fail
FEUR.L,26,Fail
DFAR,76686,Fail
TSL,147959,Fail
EEMA,27278,Fail
SUB,0,Error
PYP3.L,20,Fail
SEGM.L,1,Fail
3BID.MI,50,Fail
XMWD.L,1020,Fail
JGRO,245235,Pass
SPMD,833746,Pass
SXRT.DE,10681,Fail
SDUSF,0,Fail
DFAE,776373,Pass
SPYV,0,Error
ZPDX.DE,14668,Fail
LYYB.DE,0,Error
CNAA.DE,886,Fail
PMAY,15006,Fail
NOVZ,5428,Fail
XMMD.L,116,Fail
TULV.TO,700,Fail
NUAG,6742,Fail
367380.KS,56776,Fail
IBB,0,Error
EEB,0,Fail
GVUS,0,Fail
VBLD.AX,591,Fail
JPN,0,Fail
EUP3.L,0,Fail
THCX,0,Fail
PQSG,0,Fail
SMUA.AS,4418,Fail
XDWL.L,1387,Fail
GBP5.L,1,Fail
VGB.AX,3995,Fail
XUTC.L,870,Fail
ESGY,2225,Fail
ILB.AX,4048,Fail
WWOW,0,Fail
EZM,0,Error
DXG.TO,2776,Fail
DXSG.DE,135,Fail
LYQS.DE,843,Fail
JT13.L,2256,Fail
TWH.NZ,233586,Pass
CE8USD.SW,0,Fail
FCHH.TO,0,Fail
SPXT,1066,Fail
BFOR,1385,Fail
WNER.L,0,Fail
BBRE,22919,Fail
CBUJ.F,0,Fail
EPOL,0,Error
EMSM.DE,425,Fail
HFXJ,0,Fail
HVJ9.F,0,Fail
SPLW.L,0,Fail
EUCO.L,0,Fail
DBXR.F,0,Fail
FGEU.DE,1307,Fail
IUSF.L,7,Fail
BNKS.AX,105,Fail
EWAT.MI,2621,Fail
UIMA.DE,946,Fail
XMK9.MI,637,Fail
LDAP.MI,0,Fail
EIB5.F,0,Fail
5UOA.DE,17748,Fail
H4ZA.DE,11667,Fail
BNE,0,Fail
FSLD,310,Fail
HPAE.L,0,Fail
SBISENSEX.BO,6297,Fail
FLQM,152432,Fail
FIND.L,0,Fail
JP4H.DE,0,Fail
CBTG,0,Fail
E960.DE,58,Fail
PJS1.DE,5755,Fail
DVDN,0,Fail
VGPA.L,242,Fail
RFEU,1,Fail
SMRE.PA,0,Fail
FLTW,42493,Fail
ICDXF,0,Fail
HEUR.AX,15509,Fail
SWDA.MI,49112,Fail
OPPX,0,Fail
XESX.L,60,Fail
IQSA.DE,14985,Fail
RTM,0,Fail
RFV,0,Error
EXAG.DE,10,Fail
OMFL,349697,Pass
HEWC,0,Fail
EPRE.PA,215,Fail
SYBT.DE,85,Fail
CBQ.TO,0,Fail
RIE.TO,0,Fail
VOT,0,Error
SXR5.DE,821,Fail
AED,0,Fail
ICW5.DE,0,Fail
GLDA.L,501,Fail
6TVL.DE,260,Fail
STXIFR.JO,332,Fail
EAOA,28452,Fail
NRGU,0,Fail
1PLT.L,0,Fail
DECZ,19930,Fail
PRIZ.L,0,Fail
USG.NZ,18130,Fail
EUEA.AS,5302,Fail
EPAB.PA,895,Fail
252670.KS,39211215,Pass
SGJP.L,21,Fail
RIDV,0,Fail
SC0F.DE,0,Fail
VDST.MI,0,Error
FBT,0,Error
HAIL,961,Fail
GUDB,0,Fail
IPDM.L,900,Fail
UBP.AX,0,Fail
BKEM,3167,Fail
DGIN,3826,Fail
FCMO.TO,699,Fail
TGGR.TO,6449,Fail
JEMTF,0,Fail
IEVL.L,35,Fail
ZFS.TO,0,Error
ADIV,26881,Fail
MVEW.DE,18930,Fail
NKEQ,0,Fail
CARZ,0,Error
IWDG.L,520,Fail
IDHD,0,Fail
SUJA.L,1183,Fail
FEUZ,19,Fail
ECRP.L,4,Fail
PLTL,0,Fail
MLN,0,Error
BDXA,0,Fail
2AMD.L,1,Fail
KOMP,79818,Fail
SKRE,33483,Fail
SC0T.F,0,Fail
LFEQ,0,Fail
ADFI,18719,Fail
MOM30IETF.BO,0,Fail
IBGL.L,132,Fail
TTAI,6417,Fail
300640.KS,741,Fail
ARK3.L,150,Fail
SGG,0,Fail
3SIS.L,5500,Fail
XBAK.L,7,Fail
540J.DE,2166,Fail
DAUG,36711,Fail
PMLP.L,670,Fail
DWMF,2665,Fail
XD5E.DE,31965,Fail
XS5G.L,0,Fail
NADB.DE,197,Fail
LDUK.L,2,Fail
EMUL.SW,0,Fail
COMF.L,4,Fail
FUSP.L,0,Fail
HUTE.TO,5900,Fail
TDV,8678,Fail
MSRU.L,0,Fail
LYSPH.SW,68,Fail
STHE.MI,10824,Fail
MFMS,0,Fail
BKSE,2838,Fail
UC13.L,70,Fail
OWLP.L,0,Fail
SXLB.L,124,Fail
DXSA.DE,17941,Fail
SEL.PA,14523,Fail
CLNR,0,Fail
XHYA.DE,38279,Fail
6AQQ.DE,3143,Fail
ZJG.TO,0,Fail
GBSS.L,321,Fail
SPBC,1579,Fail
SPYS.L,86,Fail
EXIA.DE,7714,Fail
DCU.TO,2548,Fail
PRIG.L,1722,Fail
EMQQ,94338,Fail
HIBL,68888,Fail
UETW.DE,33411,Fail
EL4H.DE,0,Fail
SMLV,3766,Fail
VGWL.DE,43166,Fail
PRAG.DE,7033,Fail
AIDB,0,Fail
DELG.DE,58,Fail
SIXA,5368,Fail
INFR.L,4574,Fail
DJP,0,Error
DHSD.L,0,Fail
FLYU,4063,Fail
DIVB,45183,Fail
WIAU.L,6950,Fail
CACX.L,9,Fail
TPHC.PA,203,Fail
LSAT,12095,Fail
IVEG,1505,Fail
CBUL.DE,402,Fail
LYQK.DE,181,Fail
GLIF,0,Fail
HSH.TO,1350,Fail
SRTY,0,Error
CSMXCP.SW,170,Fail
JPUHF,0,Fail
PTLC,109758,Fail
EUSRI.PA,15836,Fail
EUNM.DE,12361,Fail
BNKE.PA,6181,Fail
VDET.L,44,Fail
R1GR.L,462,Fail
FLXX.L,85,Fail
PKB,0,Error
IQQL.DE,5048,Fail
VECP.DE,37842,Fail
EMID.L,5,Fail
BALT,177875,Fail
MDA.PA,0,Fail
INRA.AS,157,Fail
C071.DE,0,Fail
DBXW.DE,6629,Fail
CGGD.AS,125,Fail
UEDD.AS,957,Fail
YODA.L,0,Fail
ECH,0,Error
ZQQ.TO,0,Error
RHS,0,Fail
PZD,0,Fail
CBS5.L,0,Fail
304760.KS,6,Fail
SBM,0,Fail
PEU.TO,0,Fail
CGDV,1764322,Pass
MUB,0,Error
CSPX.L,10,Fail
MSFU,577884,Pass
EINC,2137,Fail
VBND,19432,Fail
CVRD,108,Fail
EEUX.DE,3083,Fail
EWGS,0,Fail
302190.KS,3710,Fail
DSB.PA,1,Fail
MEUD.PA,49127,Fail
USBF,0,Fail
MINC,0,Fail
PRAU.L,0,Fail
PAUE.F,0,Fail
OVM,19245,Fail
PVI,0,Error
CBUF.DE,1693723,Pass
XLFQ.L,2,Fail
LYUTLW.SW,0,Fail
2824.HK,0,Fail
MMTM,2410,Fail
HSU.TO,0,Error
VWRP.L,4,Fail
3SOI.L,257,Fail
PY,22459,Fail
ESGV,131836,Fail
FLRU,0,Fail
XDW0.L,1109,Fail
ESGB.L,270,Fail
2MUE.L,0,Fail
HAPS,0,Fail
DHDG,0,Fail
VYMI,267873,Pass
SPXL,0,Error
DXSF.DE,416,Fail
VIXL.MI,7187,Fail
EMD5.MI,610,Fail
MKB.TO,3875,Fail
AEME.L,0,Fail
ZERP.L,0,Fail
364690.KS,0,Fail
CH5.PA,0,Fail
MODR.DE,2465,Fail
PSDN,0,Fail
XES,0,Error
EDM6.DE,15698,Fail
MKK1.F,0,Fail
ABNS.L,0,Fail
ENOR,2818,Fail
IUQD.L,4,Fail
SYBJ.DE,4219,Fail
FWRA.SW,0,Error
SHSE.L,0,Fail
SPYP.DE,348,Fail
DRN,0,Error
VECA.DE,19946,Fail
CBDP.L,0,Fail
ZSML.TO,2031,Fail
BBAX,1671109,Pass
GTIP,4717,Fail
295020.KS,2,Fail
DXN.TO,0,Fail
C007.DE,3195,Fail
WTAI,41845,Fail
CEMG.DE,1328,Fail
GJGB.L,409,Fail
DFRA,150,Fail
PPTY,41949,Fail
GRN,4811,Fail
RARI.AX,2479,Fail
ZSP.TO,362341,Pass
SC06.DE,2,Fail
ALAG.L,2,Fail
ITDA,502,Fail
CNUA.L,0,Fail
EMV.L,3,Fail
XUT.TO,35472,Fail
IQQN.DE,1192,Fail
WATL.L,111,Fail
FCIM.TO,5447,Fail
LEMB.L,72,Fail
