Symbol,Volume,Status
VIU.TO,40300,Fail
ESIT.L,0,Fail
VGS.AX,9630,Fail
SBIU.DE,0,No Data
BBSU.L,0,No Data
IU5C.DE,98790,Fail
RISE,0,No Data
EMUX.DE,35313,Fail
EFZ,8179,Fail
IQSA.L,0,Fail
PSUBNKBEES.BO,164779,Fail
OEF,144994,Fail
IS0D.DE,19795,Fail
TAXE,294,Fail
IXI.AX,18823,Fail
INCE,949,Fail
XRSU.L,0,Fail
MTIX.L,0,No Data
TMDV,0,No Data
USVN,172,Fail
QXMI,0,No Data
BPS.L,0,No Data
CLWD.L,0,No Data
XS7W.DE,104,Fail
302180.KS,0,No Data
SPUS,144990,Fail
DXIV,2141,Fail
IDTP.L,0,Fail
WBND,2603,Fail
LYPS.DE,5470,Fail
LESG.DE,0,No Data
XCB.TO,88900,Fail
CEUG.DE,185,Fail
IHEB.AX,713,Fail
VHYL.L,0,Fail
LABU,627769,Pass
SPYI.DE,35433,Fail
EXSC.F,0,No Data
ARKK,4870616,Pass
XSHC.L,0,Fail
ARCM,370,Fail
LEU3.L,0,Fail
NATO.MI,25047,Fail
DRR,0,No Data
NJNK,0,No Data
ZPDS.DE,1821,Fail
WCAR.MI,0,Fail
GXTG,1425,Fail
VODS.L,0,No Data
CGNG,19152,Fail
IEFS.L,0,Fail
UB20.L,0,Fail
SDGS,0,No Data
SSQ.L,0,No Data
DMXF,12466,Fail
ARKY,520,Fail
ETFSP500.WA,0,Error
BDIV,128,Fail
CPRJ,3218,Fail
XMVE.DE,90,Fail
CTA,117569,Fail
H50E.L,0,Fail
SDWD.L,0,Fail
DEE,0,No Data
NICK.MI,4271,Fail
V3AM.L,0,Fail
FINT.TO,0,Fail
QVFD.AS,0,No Data
IBDW,147916,Fail
POU.AX,0,No Data
EHDL.DE,13516,Fail
MVEA.L,0,Error
FLOW,228,Fail
TRDE.DE,4190,Fail
EXCH.SW,0,Error
GUSA,0,No Data
TWTS.L,0,No Data
IEZ,61142,Fail
JRBU.L,0,No Data
WMAT.L,0,Fail
ETPMPD.AX,0,No Data
ETHY-U.TO,0,Error
ALTL,23634,Fail
BMDL,7,Fail
3GDX.AS,811,Fail
FEDL,0,No Data
XHC.TO,0,Error
NWLG,1326,Fail
IYH,89280,Fail
CDC,11690,Fail
CPRO,15376,Fail
CPSO,2896,Fail
EUNT.DE,6238,Fail
3XEE.L,0,Fail
EUED.DE,25532,Fail
LQDA.L,0,Fail
KEMX,2978,Fail
TECH.TO,0,Error
XDEW.DE,20061,Fail
EXS1D.XD,0,No Data
AVSD,5884,Fail
XLRE,3541966,Pass
SC0W.DE,183,Fail
SJLD,1000,Fail
OCFS,0,No Data
XHLF,152883,Fail
TUED.TO,0,Error
TFJL,8977,Fail
AGGD.AS,0,Error
IU0C.SW,35000,Fail
LRET.DE,0,No Data
EFIS.L,0,No Data
DVHL,0,No Data
LU0496786657.SG,0,No Data
FDIS,84663,Fail
AUEU.MI,0,No Data
EWU,733118,Pass
SSMH.AS,0,No Data
IE00B3YCGJ38.SG,0,No Data
FDWM,226,Fail
FLO5.L,0,Fail
RUBY.TO,0,Error
STOT,5658,Fail
MVEE.SW,0,No Data
WDFI.DE,0,No Data
TDIV.AS,6414,Fail
FLMB,1384,Fail
PDBA,6247,Fail
DUSA,15997,Fail
XHY.TO,0,Error
AHYE.PA,1867,Fail
EAGL,40514,Fail
LGH,13710,Fail
DWSH,15886,Fail
TBX,20115,Fail
EATV,1382,Fail
XEG.TO,0,Error
TSLS.L,0,Fail
PJFV,0,No Data
IUAE.L,0,Fail
ERUS,0,No Data
QDVO,15715,Fail
NIB,0,No Data
SSKE.L,0,Fail
WCOE.MI,276,Fail
IBCC.DE,169902,Fail
ACU2.DE,84,Fail
BIOT.L,0,Fail
MVB.AX,67,Fail
FNK,5815,Fail
DUKX,815,Fail
TMF,8375643,Pass
JNMF,0,No Data
ILOW,13174,Fail
GEM,38579,Fail
SBIW.F,0,No Data
ZGI.TO,0,Error
S7XE.DE,4809,Fail
DIPS,90412,Fail
IPRE.DE,65741,Fail
18M1.DE,342,Fail
EBIZ.L,0,Fail
2B7F.DE,81718,Fail
SRHE.L,0,Fail
ZPRV.DE,10761,Fail
3LAZ.L,0,No Data
QETH,97495,Fail
XQLT.TO,0,Error
0Y8Z.L,0,Error
UC84.L,0,Fail
CGMU,255538,Pass
PYF-U.TO,0,Fail
SCUS,49028,Fail
VGEJ.DE,13818,Fail
IQQF.DE,2691,Fail
GDOC,170,Fail
150460.KS,0,Error
IS3S.DE,13088,Fail
XBJA,9849,Fail
SSO,1773706,Pass
HYUS.L,0,Fail
HEU.TO,0,Error
VGAB.TO,6900,Fail
QCLU.L,0,No Data
SCHA,1003632,Pass
C50U.L,0,Fail
SGDM,28311,Fail
UETC.DE,13214,Fail
IBDL,0,No Data
FMNY,671,Fail
XT01.L,0,No Data
5XYE.DE,0,No Data
PBD.TO,0,Error
SPED.L,0,Fail
RZG,2124,Fail
CSKR.L,0,Fail
EUPE.DE,31,Fail
UIQL.DE,11,Fail
SPYL.L,0,Fail
EUPA.L,0,Fail
SMCX,2086493,Pass
IWB,340030,Pass
MAN50ETF.NS,0,No Data
LYCODW.SW,0,No Data
FCIV.TO,0,Error
JAPN.TO,0,Error
GPIX,61975,Fail
ETFBS80TR.WA,0,Error
CB3G.DE,337,Fail
CLOX,19511,Fail
KGHG,0,No Data
DSPC,0,No Data
JIDA,0,No Data
HYXF,3464,Fail
EMRG.PA,467,Fail
XMH.TO,0,Error
LCUD.L,0,No Data
TEKX,336,Fail
CGXU,379805,Pass
JURE.L,0,Fail
SAB,0,No Data
JREE.SW,595,Fail
SPESGE.SW,0,Fail
X7PS.L,0,Fail
LCG,605,Fail
JEPY,0,No Data
ETFBNDXPL.WA,0,Error
EHEF.L,0,No Data
CFO,16879,Fail
WPAB.SW,0,Fail
METU,116088,Fail
ROSC,1863,Fail
VVLU.AX,1110,Fail
PAUS.L,0,Fail
PXH,31105,Fail
HYG,11540149,Pass
UBU9.DE,248,Fail
EXX5.MI,61,Fail
VNSE,1176,Fail
RIRA.TO,0,Error
USOY,12061,Fail
EMBI.PA,1472,Fail
JO,0,No Data
WTDQ.DE,0,No Data
HBIL-U.TO,0,Error
GFAM.L,0,Fail
SIVR,481004,Pass
TDVG,29320,Fail
TTRX.L,0,No Data
IGB.TO,0,Error
SYII,0,No Data
GHYB,3313,Fail
VECA.L,0,Fail
QCLR,28,Fail
MGK,227324,Pass
XLG,644261,Pass
SPYI,622188,Pass
FLXB.F,0,No Data
CSCA.L,0,Fail
H4ZD.DE,0,No Data
FSUS.L,0,Fail
ROUS,7496,Fail
XUEM.L,0,No Data
LYXIB.MC,1113,Fail
UFSD.L,0,No Data
GCEC,0,No Data
XAIX,10776,Fail
NSCR,0,Fail
PLAN.PA,0,Error
7288.HK,15931600,Pass
QBB.TO,0,Error
OCTT,36091,Fail
DXJZ.L,0,Error
5HEE.DE,98,Fail
BKCH.L,0,Fail
9077.HK,0,No Data
EUHA.F,0,No Data
XUSA,0,No Data
CG1.L,0,Fail
MVWE.SW,0,No Data
SHOS.L,0,No Data
ADVE,0,No Data
JETS.L,0,No Data
ZEQ.TO,0,Error
BSEP,3012,Fail
FB1X.AS,0,No Data
XTJL,1397,Fail
VOE,176144,Fail
FSEP,92648,Fail
ICHN.AS,308139,Pass
JE3S.L,0,No Data
SJP3.L,0,No Data
GVAL,13060,Fail
BBLL.DE,2811,Fail
EELV,39340,Fail
JNK,1618242,Pass
ECRP3.PA,2730,Fail
EEJG.L,0,Fail
SQY,64331,Fail
EDZ,176791,Fail
EXS1.DE,53296,Fail
PDEC,12268,Fail
SBT.TO,0,Fail
GRN,964,Fail
UC76.L,0,No Data
BCHS.L,0,Fail
UGAZF,0,No Data
ZTEN,2634,Fail
IQQY.DE,14496,Fail
513000.SS,16435553,Pass
UIMF.DE,125,Fail
DFAU,375243,Pass
JG15.L,0,Fail
EUNO.MI,0,No Data
LYXC.DE,562,Fail
GASX,0,No Data
VLED.PA,457,Fail
UMDD,9490,Fail
SPYT.DE,315,Fail
ESML,151998,Fail
XME,1028136,Pass
AOHY,27492,Fail
USOI,144305,Fail
IAPD.L,0,Fail
MMLG,10740,Fail
IWFQ.L,0,Fail
FLXE.DE,11973,Fail
UBRS.L,0,No Data
379780.KS,0,Error
VGWL.DE,56429,Fail
LGCU.L,0,Fail
URAA,7349,Fail
BXF.TO,0,Fail
SUGA.L,0,Fail
DRMD.TO,0,Fail
N400.L,0,No Data
EFIX,4936,Fail
WEBS,198180,Fail
IWLE.F,0,No Data
TECS,17193492,Pass
3VOD.L,0,No Data
DUSL,23470,Fail
LVHD,26893,Fail
304670.KS,0,Error
UKRE.L,0,Fail
82811.HK,0,No Data
ZCS.TO,0,Error
BFEB,892,Fail
ASIC.L,0,No Data
DEEF,2048,Fail
LCJP.L,0,Error
VUTA.L,0,Fail
FYEM.DE,344,Fail
CXAU.L,0,Fail
JJTFF,0,No Data
SGASF,0,No Data
ATMP,15172,Fail
CPSM,7538,Fail
HOG.TO,752,Fail
QYLE,41,Fail
EPI,395032,Pass
MINO,19053,Fail
QQL3.L,0,Fail
EKLD.DE,0,Error
PRUK.L,0,Fail
EMCA,0,No Data
SPYH.DE,190,Fail
NIXT,20568,Fail
RWVG,0,No Data
FREQ.L,0,No Data
METD,4747,Fail
7233.HK,21807600,Pass
GBS.MI,3088,Fail
ZPDW.F,0,No Data
TRS3.L,0,No Data
XZEU.DE,11072,Fail
FAO.TO,0,No Data
HODLX.PA,55,Fail
IOPP,4086,Fail
IHDG,219884,Pass
TOGA,3666,Fail
GDAT,0,No Data
NVD2.L,0,Fail
XDNG.L,0,Fail
HMAF.L,0,Fail
FRGE.L,0,No Data
DFAX,306911,Pass
FREL,323778,Pass
SUJS.L,0,Fail
FLXR,19156,Fail
ERM,0,No Data
3RDS.L,0,No Data
UIC2.DE,7725,Fail
KLMG.L,0,Fail
YQQQ,21273,Fail
REKT,0,No Data
BCSS.L,0,No Data
IPOL.L,0,Fail
IHHG.L,0,Fail
U10G.L,0,Fail
TSLW,361,Fail
JUNIORBEES.NS,151410,Fail
IDFSENSEXE.BO,2,Fail
DLR-U.TO,0,Error
137930.KS,0,No Data
FCVH.TO,0,Error
EUN3.DE,2090,Fail
USXF,34944,Fail
RBUS,0,No Data
FGLR.L,0,Fail
PFEB,14455,Fail
REIT.TO,0,No Data
DI27.PA,0,Error
GCLN,334,Fail
CLU.TO,0,No Data
USCC-U.TO,0,Error
MVPL,215,Fail
STAX,0,No Data
MDYV,84953,Fail
INCM,128082,Fail
VMO.TO,0,Error
PPEM,2921,Fail
BSMM,0,No Data
TLTE,3376,Fail
PQLC,0,No Data
VEU.AX,1391,Fail
MWD.TO,0,No Data
IBMR,17139,Fail
TIME,6450,Fail
XBB,3326,Fail
3NIE.L,0,Fail
FHH.TO,0,Fail
PEXL,1446,Fail
NVD,19841220,Pass
NOBL,375963,Pass
OSEA,15037,Fail
HGGG.TO,0,Fail
PXLV,0,No Data
287320.KS,0,No Data
EMSV.F,0,No Data
FOMO,0,No Data
CMES.SW,118403,Fail
XAL.TO,0,No Data
USTP.DE,150,Fail
BAL,0,No Data
FTSM,847407,Pass
VIS,100071,Fail
REC,0,No Data
SALL.L,0,No Data
RXD.TO,0,Error
FEMR.L,0,No Data
YUMY,0,No Data
241180.KS,0,Error
TPRF.TO,0,Error
SOVB,0,No Data
ESGW.L,0,Fail
GLOW,0,No Data
COGO.SW,0,No Data
IDGT,4130,Fail
SPYZ.DE,64,Fail
XFS.TO,0,No Data
VPL,134800,Fail
SXLU.L,0,Fail
QBTL.TO,0,Error
LCHI.F,0,No Data
QLD,4943481,Pass
HAB.TO,0,Error
IECH.SW,61087,Fail
ECR1.F,0,No Data
UMI,8262,Fail
DE000A3GPSP7.SG,0,No Data
FLXT.F,0,No Data
NTSX.L,0,Fail
CBUE.F,0,No Data
BSVO,85558,Fail
FUTY,154785,Fail
GTO,119984,Fail
IAAA.L,0,Fail
WLD.PA,2934,Fail
HAUD,0,No Data
AUGW,16817,Fail
FINX.L,0,Fail
XLE,10790216,Pass
SAAA.L,0,Fail
GBRE.L,0,Fail
AZBJ,0,No Data
IESE.SW,1010,Fail
GMRC.PA,0,No Data
EJUL,9510,Fail
IE00BMTX1Y45.SG,0,No Data
QQQ3.MI,29258,Fail
PTL,2990,Fail
SPTO.L,0,No Data
LESU.DE,702,Fail
FIAX,42883,Fail
STPP,0,No Data
ZM3.L,0,No Data
3SZN.L,0,No Data
269540.KS,0,Error
5TIP.L,0,No Data
SICL.AS,0,No Data
XDEQ.L,0,Fail
FTGS,214115,Pass
XDWS.DE,9054,Fail
EWK,11155,Fail
CD8.PA,448,Fail
CWE.PA,13,Fail
237440.KS,0,Error
SPRE.L,0,No Data
CHAI,0,No Data
3JET.AS,0,No Data
SYG500.JO,14904,Fail
UMAR,398,Fail
ZPAB.DE,2,Fail
ROAI.SW,0,No Data
JGRW,2730,Fail
BKCC.TO,0,Error
VBB,0,No Data
3UBR.MI,3303,Fail
282000.KS,0,Error
BKCL.TO,0,Error
HYD,262541,Pass
RWR,93863,Fail
279530.KS,0,Error
DRFD.TO,0,Fail
EZET,205178,Pass
JPUS,3348,Fail
EMUCHF.SW,13878,Fail
9401.SR,0,Error
EWL,221221,Pass
NTSX.MI,0,Error
BNDD,4414,Fail
FLRM.TO,0,No Data
DJEL.L,0,No Data
IFXAF,0,No Data
OSCV,25472,Fail
TWT2.L,0,No Data
BOAT,4720,Fail
CBD.TO,0,No Data
JPMO,17930,Fail
XQB.TO,0,Error
EXV2.DE,110618,Fail
IE00BHXMHL11.SG,0,No Data
PXQ,0,No Data
SPY2.DE,643,Fail
IUSP.AS,1091,Fail
RPUT,0,No Data
MSFE.L,0,Fail
COPX,852170,Pass
LBAY,1875,Fail
JGEP.L,0,Fail
HEWU,0,No Data
3USS.L,0,Fail
IWQE.MI,0,Fail
WCEO,0,No Data
BBDD.L,0,No Data
PSCF,612,Fail
244620.KS,0,Error
3LVW.PA,0,No Data
SLVS.L,0,No Data
EMIE.F,0,No Data
HMEM.L,0,Fail
HDLB,897,Fail
SHC.TO,0,No Data
0TPE.L,595,Fail
EDOG.L,0,Fail
AU2.PA,0,No Data
IBGE.L,2929,Fail
WMIB.MI,325,Fail
WTI2.L,0,No Data
LEER.DE,3180,Fail
PSY.TO,0,No Data
OAIM,7573,Fail
WCCA.MI,0,No Data
MSED.DE,0,No Data
PJUL,18893,Fail
VAPU.L,0,Fail
EMAX.TO,0,Error
HYGV,33455,Fail
CASH.L,0,Fail
VAMO,449,Fail
3SEE.L,0,Fail
JGPI.DE,0,Error
AVXC,2374,Fail
MDEV,0,No Data
ZPAY.TO,0,Error
NPRF.TO,0,Error
HLTW.PA,548,Fail
PSRU.L,0,Fail
SXRZ.DE,461,Fail
3ICL.AS,0,No Data
OILNF,0,No Data
GMNY,0,No Data
DMDV,861,Fail
IQQ6.DE,4092,Fail
1KN.DU,2,Fail
H4ZP.DE,328126,Pass
LYMS.DE,25328,Fail
HERU.L,0,Fail
PFLD,66714,Fail
3066.HK,460828,Pass
TING.L,0,No Data
LWEA.L,0,Fail
228820.KS,0,Error
ICITF,0,No Data
SPXZ,0,No Data
RS2U.PA,266,Fail
SMHX,54171,Fail
ATFV,6265,Fail
FBS.L,0,No Data
RSBY,7056,Fail
IAUG,3700,Fail
EMC,2284,Fail
EUNL.DE,356491,Pass
3LUB.PA,0,No Data
TENG,0,No Data
VUG,707785,Pass
PLGS.L,0,No Data
FLBL,312650,Pass
OAIE,0,No Data
3SDE.L,0,Fail
TFLR,4751,Fail
ETSX.TO,0,Error
E903.F,0,No Data
RIGZ,0,No Data
BMQWF,0,No Data
JRZD.F,0,No Data
CMEY.TO,0,Fail
BAMO,1915,Fail
IEQD.L,0,No Data
SODJ.DE,24833,Fail
EL4D.DE,3122,Fail
BSSX,10673,Fail
XVZ,0,No Data
7336.HK,0,No Data
SKOR,34411,Fail
IHD.AX,524,Fail
FCTE,5851,Fail
EMGC,0,No Data
CSY1.DE,8,Fail
FOO.PA,198,Fail
EXXX.DE,3550,Fail
U10C.L,0,Fail
266160.KS,0,Error
IBHF,387981,Pass
ASRR.DE,152,Fail
GSSS.L,0,No Data
18MG.DE,0,No Data
FOOD.L,0,Fail
3TWE.L,0,No Data
365000.KS,0,Error
SZO,0,No Data
CBSE,1488,Fail
CSD.TO,0,No Data
EAFG,0,No Data
LCAL.L,0,Error
18MZ.DE,0,No Data
XNZE.L,0,No Data
FPXR.L,0,No Data
SENSEXIETF.BO,0,No Data
NVDW,2770,Fail
BLKC,1401,Fail
FLGR,4841,Fail
VFH,245694,Pass
APUE,94286,Fail
BUFT,27012,Fail
XML.TO,0,Fail
H4ZU.DE,0,No Data
SCIT.L,0,No Data
UBBB.MI,4770,Fail
TURU.L,0,Fail
SEIM,32077,Fail
JMBA.DE,10,Fail
ASF.NZ,1675,Fail
EUNW.DE,19226,Fail
TRFK,5447,Fail
IFSD.L,0,Fail
IBC9.DE,2668,Fail
BASE.TO,0,Error
HSBS.L,0,No Data
JAAA,1706807,Pass
PSJ,0,No Data
LMBO,517,Fail
CWS,7784,Fail
NBCR,2007,Fail
RDV.AX,110,Fail
CBND.L,0,No Data
SPXS.MI,629,Fail
EBIT,397,Fail
HUBE.DE,0,Error
HBIL.TO,0,Error
PDN,20822,Fail
CON3.L,0,Fail
QULL,0,No Data
CBUG.AS,35054,Fail
ZZRG.F,0,No Data
ZMS.L,0,No Data
MSE.PA,17541,Fail
VCR,97536,Fail
IS3V.DE,28428,Fail
MSTI,0,No Data
ICNT.F,0,No Data
QGRO,35842,Fail
JAGG,0,No Data
REZ,94825,Fail
FLN,1651,Fail
FDD,45048,Fail
GNOV,963,Fail
NFAM.TO,0,Fail
EXSD.F,0,No Data
SPTM,186296,Fail
TDSC,9046,Fail
FAS,543197,Pass
USIX.L,0,Fail
2UKL.L,0,Fail
PHG.PA,0,No Data
UPVL.L,0,Fail
EVMT,4874,Fail
HMED.L,0,No Data
SINV,0,No Data
ELF5.DE,0,No Data
FELC,338056,Pass
AOTG,542,Fail
CVY,4520,Fail
EETH,59777,Fail
PSWD.DE,99,Fail
HCRB,9963,Fail
H4ZT.DE,3399,Fail
AETH,6931,Fail
NHYB.TO,0,Error
CITE.L,0,No Data
FGQP.L,0,Fail
MFEM,4945,Fail
VCAR,458,Fail
QQQ3.L,0,Fail
FXRU.ME,0,No Data
BUXX,95251,Fail
AETH.SW,5976,Fail
COUK.L,0,Fail
TOCA.TO,17954,Fail
MMKT,1813,Fail
MQQQ,32263,Fail
ETHA,2960633,Pass
PSMO,877,Fail
IUQF.L,0,Fail
FCIG.TO,0,No Data
XKSD.L,0,No Data
CSGLDE.SW,0,No Data
FAGB.SW,0,Fail
IGAF.TO,0,Error
JGLO,220232,Pass
PCOR.TO,0,Fail
BBP,0,No Data
FXCH,0,No Data
GLOF,703,Fail
CPSJ,605,Fail
XMU.TO,0,Fail
XMKA.DE,2953,Fail
ACWL.L,0,No Data
DWMC,0,No Data
IBHA,0,No Data
ASIU.L,0,Fail
CPN3.L,0,No Data
GRNV.AX,1138,Fail
HSC3.L,0,No Data
BSE500IETF.BO,0,No Data
176710.KS,0,No Data
PZA,358033,Pass
IJAN,3254,Fail
B500.DE,206,Fail
XMUD.L,0,Fail
CBU0.L,0,Fail
EXCH.AS,80804,Fail
IOGP.L,0,Fail
360750.KS,0,Error
AGIH,0,No Data
ESEU.L,0,Fail
XMTW.L,0,Fail
XAR,162420,Fail
ALSRF,0,Fail
B500.F,0,No Data
XBZ.TO,0,No Data
UKMV.L,0,No Data
270810.KS,0,Error
FDAT,931,Fail
KLMT.DE,542,Fail
FXRW.ME,0,No Data
DEF,0,No Data
UC63.L,0,No Data
C006.F,0,No Data
BRGL,0,No Data
FLOT,931972,Pass
UAPR,2216,Fail
304660.KS,0,Error
PEMD.L,0,Fail
KNGZ,7239,Fail
FEMS,8795,Fail
9402.SR,0,Error
GLBY,0,No Data
UIM4.DE,223,Fail
QTJA,3861,Fail
INR.PA,37062,Fail
LCJG.L,0,Fail
FLLV,0,No Data
IVOO,58464,Fail
XHYC,0,No Data
XCX3.L,0,Fail
DGRW.SW,0,Fail
IWDL,0,No Data
BRKY.NE,0,Error
XUCM.L,0,Fail
XZEC.DE,1,Fail
CETF.AX,976,Fail
RPAB.L,0,No Data
TCLB.TO,0,Error
NORW,7626,Fail
GSIG,172,Fail
HEAL.L,0,Fail
FLQA.L,0,No Data
MVW.AX,4082,Fail
QQQW,181866,Fail
QDVL.DE,197332,Fail
HXX.TO,0,Error
BAMD,3606,Fail
JETS,1300037,Pass
SHYG.L,0,Fail
3ARG.L,0,No Data
MFDX,35034,Fail
LDAP.L,0,No Data
SOGU,0,No Data
VGSH,947197,Pass
U71G.L,0,Fail
VEUD.L,0,No Data
CETF,0,No Data
XZEM.L,0,Fail
VERE.L,0,Fail
FRI,43007,Fail
HSEP.L,0,Fail
TSDD,1108261,Pass
VSB.TO,0,Error
3042.HK,0,Error
ITDC,5410,Fail
DXSM.DE,14391,Fail
PRAR.DE,7055,Fail
HCMT,32529,Fail
CYGB.L,0,Fail
IFED,0,No Data
GCAD,1155,Fail
FANZ,0,No Data
CWEU.L,0,No Data
MLPB,1698,Fail
3SVO.L,0,Fail
IGN,0,No Data
JBEM.DE,11636,Fail
FDRR,19680,Fail
ELEC.L,0,No Data
LQDG.L,0,Fail
GENY.DE,397,Fail
XRSS.L,0,Fail
EMXC,846628,Pass
CBDX.L,0,No Data
337160.KS,0,Error
EWC,1212945,Pass
CRHG.L,0,Fail
JYN,0,No Data
JJN,0,No Data
3TSM.AS,120,Fail
SETFBSE100.BO,655,Fail
UEEH.DE,4893,Fail
KMLM,43656,Fail
SEDY.L,0,Fail
IGEM.AS,2776,Fail
IWFL,0,No Data
RYZZ,0,No Data
GQRE,7597,Fail
SRHQ,225,Fail
UBU7.DE,3699,Fail
ENGY.L,0,Fail
IHYG.L,0,Fail
SBP.L,0,No Data
381180.KS,0,Error
DCMT,107274,Fail
TEGB.L,0,Fail
ZGQ.TO,0,Error
LMDA.DE,0,No Data
GBND.L,0,No Data
XXCH,0,No Data
FNCW.L,0,Fail
HHH,101050,Fail
XMJP.L,0,Fail
3SSN.PA,0,No Data
SPYM.DE,2093,Fail
RMIF,1596,Fail
TIPX,63165,Fail
VGWE.DE,8500,Fail
UIFS.L,0,Fail
BWZ,6868,Fail
SLX,9602,Fail
JPSE,15373,Fail
USCL.TO,0,Error
SXRG.DE,2668,Fail
AQWA,902,Fail
HRA.TO,0,No Data
UTIW.L,0,No Data
SUPP,0,No Data
LVIN,0,No Data
AGRU.L,0,No Data
C020.DE,0,No Data
LDCE.DE,544,Fail
E500.DE,10808,Fail
HSJD.L,0,Fail
XSOE,173161,Fail
FXUS.ME,0,No Data
QSPT,221801,Pass
FVI,0,No Data
DIVI,75983,Fail
292750.KS,0,No Data
OVLH,4931,Fail
CGGE,18988,Fail
TBLL,57499,Fail
IEAA.L,0,Fail
VWI,417,Fail
CMAG.TO,0,Fail
ALQD.DE,0,No Data
SURE,493,Fail
IUS6.DE,3208,Fail
JMEE,55598,Fail
WEED,0,No Data
DYFI,12228,Fail
TAIS.L,0,Fail
LU2265794276.SG,0,No Data
CARS.TO,0,Error
UEFD.DE,82,Fail
CU9.PA,294,Fail
UIQK.DE,2495,Fail
PUS5.L,0,No Data
CBEF.MI,184,Fail
ETHI.AX,21344,Fail
BITS,833,Fail
ERY,273091,Pass
YEAR,80708,Fail
SGLN.L,0,Fail
UC03.L,0,No Data
AW1B.F,0,No Data
BRND.MI,1564,Fail
FFTI,0,No Data
GDX.L,0,Fail
VYM,552777,Pass
EJP3.MI,4003,Fail
PZT,5763,Fail
IEMB.L,0,Fail
FSIG,213918,Pass
152380.KS,0,Error
UCRH.F,0,No Data
JJATF,0,No Data
NTSE,4171,Fail
MCHS,1515,Fail
XD9U.DE,3686,Fail
OVB,4247,Fail
SQS.L,0,No Data
WHCA.AS,0,Error
HEDF.L,0,Fail
BIGB,0,No Data
BBBS,2252,Fail
HEWG,0,No Data
5SPY.AS,6697,Fail
IVVM,2038,Fail
GDXJ,2450488,Pass
DIRT,0,No Data
TS3S.F,0,No Data
PHYL,138594,Fail
BSJP,193670,Fail
CLRG,0,No Data
ENOA.DE,371,Fail
VLUS.DE,160,Fail
SETFNN50.NS,35226,Fail
AVMU,6811,Fail
XMLD.L,0,No Data
CMBG.L,0,No Data
SXOPEX.DE,0,No Data
IS3K.DE,2711,Fail
RSPF,4433,Fail
261140.KS,0,Error
ABN3.DE,0,No Data
EGV7.DE,28,Fail
RWJ,100684,Fail
BSJU,22351,Fail
ACSI,0,No Data
EL4M.DE,23,Fail
ZCPB.TO,0,Fail
HOGS.L,0,Fail
UTES,71184,Fail
NEED,0,No Data
SCIU,0,No Data
HSTC.L,0,Fail
FTA,46271,Fail
EXV1.DE,70228,Fail
DWT,0,No Data
HDEM.L,0,Fail
SYI.AX,2769,Fail
DBX2.DE,0,No Data
PFMS.TO,0,Fail
IVOP,0,No Data
XMLA.L,0,No Data
3CRE.L,0,Fail
SARK,449127,Pass
3BAE.L,0,Fail
227550.KS,0,Error
GOAI.MI,7649,Fail
MOON,0,No Data
XZW0.DE,86247,Fail
YINN,22454012,Pass
EMEH.DE,43,Fail
FCTR,2142,Fail
DBGR,0,No Data
3NFE.F,0,No Data
KOTAKPSUBK.NS,0,No Data
IQQG.DE,514,Fail
PSMG,0,No Data
DFEN.DE,0,Error
DI,0,No Data
EMH5.L,0,Fail
GINN,7526,Fail
XDU.TO,0,Error
BBGE.L,0,No Data
CGSM,27411,Fail
QRH.TO,0,No Data
DXS5.DE,6071,Fail
MBOX,224,Fail
CEBG.DE,137,Fail
EL4C.DE,16941,Fail
3LNI.L,0,Fail
3LMO.L,0,Fail
102780.KS,0,Error
WCDS.AS,5,Fail
IJR,2132795,Pass
NSPI,0,No Data
C33.PA,0,No Data
LU2265794946.SG,0,No Data
FNGG,15269,Fail
7231.HK,0,No Data
KROP.F,0,No Data
GLCB.L,0,Fail
AZBL,0,No Data
3HCL.L,0,Fail
GBNG.L,0,No Data
UIMP.DE,1227,Fail
ZPDD.DE,873,Fail
DRUP.DE,10155,Fail
VT3.L,0,Fail
UGRW.L,0,Fail
UIM2.DE,647,Fail
TLTD,3995,Fail
EUFM.L,0,No Data
3HSE.L,0,No Data
ICICI500.NS,0,No Data
FMK,0,No Data
ZIG,10523,Fail
BIGY,0,No Data
SPHC.MI,1284,Fail
DTRE,5204,Fail
PSMC,0,No Data
GSEU,11765,Fail
HAPY,0,No Data
TCUS.L,0,No Data
BID1.L,0,No Data
QEBH.TO,0,Error
UXI,2999,Fail
AVGX,193740,Fail
OCTA,707,Fail
ARGS.L,0,No Data
XDND.DE,1451,Fail
DES2.DE,929623,Pass
LYY8.DE,16256,Fail
ECOF.MI,651,Fail
IFSU.L,0,Fail
GCE,0,No Data
TYD,120640,Fail
CHIX,0,No Data
SXQG,0,No Data
URGB.L,0,No Data
RETL,236787,Pass
JJM,0,No Data
HGD.TO,0,Error
PGRO,3329,Fail
36B1.DE,1,Fail
140950.KS,0,Error
HTUS,4309,Fail
SPP1.DE,7841,Fail
FEIG,136,Fail
2801.HK,0,Error
PFUT,33740,Fail
2B77.DE,17955,Fail
OMFS,14562,Fail
UC93.L,0,Fail
FHYS,2448,Fail
OILX,0,No Data
SC00.DE,1,Fail
RNWZ,0,No Data
USCHWH.SW,1676,Fail
EMCB,2165,Fail
NVDY,2641665,Pass
HYXU,520,Fail
GOLDBEES.NS,10376731,Pass
ZZZD.TO,0,Error
CMCE.TO,0,No Data
FINX.MI,0,No Data
